项目,主题,问题类型,优先级,
新基金业务管理系统_内部,【LOF份额放开交易】基金公司选择未做过连续停牌的代码，提交会提示，保存。然后用此代码做完连续停牌，回来再做保存过的份额放开业务，还是提示：未查到该证券的停牌起始日，请确认是否对该代码做过连续停牌。,优化,低,
新基金业务管理系统_内部,【lof参数检查】并没有用蓝色标注今天更新的状态信息,优化,普通,
新基金业务管理系统_内部,【基金传真汇总】查询列表中的发送时间，前后日期大小未做限制,优化,低,
新基金业务管理系统_内部,【ETF拆分和合并】里的停牌原因，到了复审页面只显示前面几个字，后面内容全部丢失,优化,普通,
新基金业务管理系统_内部,【ETF更名】基金公司或者主办发起ETF类型为跨境ETF的流程，变更后申赎简称栏位填写和申赎简称一样的值，提交后不会生成EZpar文件和ETF更名通知单,优化,普通,
新基金业务管理系统_内部,【ETF上市】基金公司发起流程提交到初审，初审修改ETF上市日期，日期选择小于T-6，提交成功,优化,普通,
新基金业务管理系统_内部,【LOFb接口文件】一个证券代码的原认购终止日有两个交易日前后不一致,优化,普通,
新基金业务管理系统_内部,【ETF合并】所内代办，主办编辑的停牌原因，到了复审阶段只显示前面几个字，后面内容全部丢失,优化,普通,
新基金业务管理系统_内部,【ETF发行】基金公司发起流程，选择了ETF类型，然后选择空，会有提示,优化,低,
新基金业务管理系统_内部,【ETF发行】基金公司发起流程提交到初审，初审修改发行协调人栏位，输入字符大于100位，提交成功,优化,低,
新基金业务管理系统_内部,【ETF发行】基金公司发起流程，网上现金发行终止日等于网上现金发行起始日，可以提交成功,优化,普通,
新基金业务管理系统_内部,【在线填报】基金公司信息维护，公司邮编输入错误时提示语不对,优化,低,
新基金业务管理系统_内部,【信息披露流程】公告小类查询，报错空指针异常！同问题单25010,缺陷,低,
新基金业务管理系统_内部,【通知单】证券代码错写成证劵代码,优化,低,
新基金业务管理系统_内部,中央数据库接口文件上传的ftp加环境变量,优化,高,
新基金业务管理系统_内部,SSE_F0002接口文件增加一列，SSE_F0002、SSE_J0007、SSE_J0008文件名日期都改为上一个交易日,缺陷,高,
新基金业务管理系统_内部,【基金代码申请】初审阶段，重复代码输入时，如用粘贴过去，有时会不提示代码已经存在,缺陷,普通,
新基金业务管理系统_内部,【基金代码申请】实时申赎货币市场基金初审时，认购代码输入错误时，提示语，有错字,优化,低,
新基金业务管理系统_内部,【信息披露】基金公司在发布更新的招募说明书的公告，修改了信息，再次申请发布更新的招募说明书的公告，信息未变更（封闭式基金和上证基金通代码）,需求变更,高,
新基金业务管理系统_内部,【LOF上市】流程走到录入开盘参考价阶段，将数据库中fms-switch表中的上传到存储网关开关打开，录入开盘参考价，点击提交成功,缺陷,普通,
新基金业务管理系统_内部,【lof份额开放】基金公司发起流程，录入的放开交易日需要验证是否比前置流程“连续停牌”中的停牌起始日大,需求变更,普通,
新基金业务管理系统_内部,【lof份额开放】基金公司发起流程，录入的放开交易日需要验证是否比前置流程“连续停牌”中的停牌起始日大,需求变更,普通,
新基金业务管理系统_内部,【所有流程】如果录入的开盘参考价小数点前录入内容超过3个字符，提示信息修改,需求变更,普通,
新基金业务管理系统_内部,【传真发送】因交易管理部的要求，在写文件至传真服务器的同时写入指定服务器,需求变更,普通,
新基金业务管理系统_内部,【传真发送】因唯一传真方的要求，在写文件至传真服务器的同时写入备份目录,需求变更,普通,
新基金业务管理系统_内部,【信息披露】新建发行变更公告，在上传公告正文时上传两次，点击提交后没有弹出提交成功提示，但是流程已经提交,优化,普通,
新基金业务管理系统_内部,【ETF上市】业务页面有些字段未设置长度限制,优化,普通,
新基金业务管理系统_内部,【基金代码申请】基金类型为上证基金通，初审时设置“设置分红方式代码”为空，提交时提示：设置分红方式代码不能为空!需规上此处是非必填项,优化,普通,
新基金业务管理系统_内部,"【ftp】上传后关闭,加日志信息",缺陷,普通,
新基金业务管理系统_内部,【基金代码申请】基金类型为实时申赎货币市场基金时，初审时基金代码申请函和证监会核准募集批文点击，无法打开或者保存 ,缺陷,普通,
新基金业务管理系统_内部,【基金模块】连续停牌业务结束，未更新停牌终止日字段值至另一表中,缺陷,普通,
新基金业务管理系统_内部,【用户登出】系统应用报错空指针异常,缺陷,普通,
新基金业务管理系统_内部,【ezman】上传到存储网关是0kb,缺陷,高,
新基金业务管理系统_内部,【基金汇总传真】汇总发送通知单不要发生交易管理部（紧急）的传真,需求变更,低,
新基金业务管理系统_内部,【lof暂停申赎转托管】完成时保存到基金模块，传参数的枚举类型错误。。,缺陷,紧急,
新基金业务管理系统_内部,【基金代码申请】基金类型为ETF时，基金托管人输入位数较多，约超过25位时，查看和审核时显示不完全,优化,普通,
新基金业务管理系统_内部,【基金代码申请】基金类型为ETF时，基金托管人输入位数较多，会提交失败（需规上限制100个字符长度，尚未达到）,优化,普通,
新基金业务管理系统_内部,【restful全量签收单推送】因周末无签收单记录报异常,优化,普通,
新基金业务管理系统_内部,【业务事项和通知单汇总】生产环境访问该页面报异常url信息,优化,普通,
新基金业务管理系统_内部,【基本信息管理】基金管理人更名审核，页面中“更名公告日”为必填项，前面没有加*,优化,低,
新基金业务管理系统_内部,【业务流程查询】上证基金通更名点击查看报404,缺陷,低,
新基金业务管理系统_内部,【LOF上市】LOF上市首日开盘参考价通知内容修改（上线后修改）,需求变更,普通,
新基金业务管理系统_内部,lofb接口文件中分级lof部分字段信息没有取表中最新值,优化,高,
新基金业务管理系统_内部,【集合申购及上市】场外货币市场基金(货币 ETF)增设场内份额并上市通知内容修改（上线后修改）,需求变更,普通,
新基金业务管理系统_内部,【需求变更】关于替换场外货币市场基金和LOF上市首日开盘参考价通知单模版需求,,普通,
新基金业务管理系统_内部,【sfpm】分级基金子基金B最后为C8，不是C2,缺陷,紧急,
新基金业务管理系统_内部,【LOF上市】申请时申购起始日、赎回起始日、转托管起始日更改为比上市日期小的日期，应该不能提交（上线后修改）,优化,普通,
新基金业务管理系统_内部,【分级定折不定折运算】代码做过不定折第一阶段，再做定折标志位数值未进行更新,优化,普通,
新基金业务管理系统_内部,【ETF更名】所内人员代填申请，输入LOF代码，也可以生成通知单,优化,普通,
新基金业务管理系统_内部,【基金连续停牌】T日判断不正确，起始日，终止日，和复牌日都有可能是T日,缺陷,高,
新基金业务管理系统_内部,【LOF暂停及恢复及转托管】对代码501605已经做过暂停交易流程，再次对该代码发起流程，恢复转托管起始日栏位不显示之前流程的日期,优化,普通,
新基金业务管理系统_内部,【信息披露】基金公司在发布更新的招募说明书的公告，修改了信息，再次申请发布更新的招募说明书的公告，信息未变更,缺陷,高,
新基金业务管理系统_内部,【LOF上市】主办录入开盘参考价界面，在开盘参考价输入栏位，点击回车按钮，页面报405,优化,普通,
新基金业务管理系统_内部,【LOF上市】主办录入开盘参考价界面，点击保存按钮不成功，页面左下角提示网页上有错误,优化,高,
新基金业务管理系统_内部,【ETF发行】基金公司发起，选择ETF类型后，点击代码申请，然后返回，在证券代码下拉栏中的代码消失,优化,普通,
新基金业务管理系统_内部,【上证基金通发售变更】基金公司，通过证券简称模糊查询失败,优化,低,
